"468842110";"1.3703766666666666";"103.88410999999999"
"468842111";"1.3108516666666667";"103.79476666666666"
"468842112";"1.31186";"103.85549666666665"
"468842113";"1.2944937";"103.85872"
"468842114";"1.309405";"103.73279833333332"
"468842115";"1.328675";"103.67928166666667"
"468842116";"1.5713625";"103.6606848"
"468842117";"1.3324013";"103.9131008"
"468842118";"1.45545";"103.7971993"
"468842119";"1.3303433333333334";"103.91218666666667"
"468842120";"1.4302796";"103.8266816"
"468842121";"1.3285134";"103.867456"
"468842122";"1.3300733333333334";"103.84642666666666"
"468842123";"1.3382033";"103.9115136"
"468842124";"1.2926666666666666";"103.78744499999999"
"468842125";"1.3703466666666666";"103.88447666666667"
"468842126";"1.2997515";"103.6234304"
"468842127";"1.3703466666666666";"103.88447666666667"
"468842128";"1.3141135";"103.9064512"
"468842129";"1.271971";"103.827926"
"468842130";"1.3022385";"103.7634368"
"468842131";"1.3156233333333334";"103.656765"
"468842132";"1.33902";"103.8947392"
"468842133";"1.3348933333333333";"103.933685"
"468842134";"1.3130925";"103.7607552"
"468842135";"1.3323133";"103.9131648"
"468842136";"1.3288683333333333";"103.74486333333334"
"468842137";"1.4105349";"103.7711424"
"468842138";"3.0367768";"101.6159296"
"468842139";"1.3403218";"103.8874359"
"468842140";"1.3197267";"103.9879232"
"468842141";"1.2814623";"103.8020736"
"468842142";"1.3992016666666667";"103.90596166666667"
"468842143";"1.30177";"103.90667666666668"
"468842144";"1.2902883";"103.8264512"
"468842145";"1.2999002";"103.6234816"
"468842146";"1.3021085";"103.7635136"
"468842147";"1.3303349999999998";"103.91214"
"468842148";"1.3363323";"103.944224"
"468842149";"1.313041";"103.7606784"
"468842150";"1.271971";"103.827933"
"468842151";"1.572349";"103.6603328"
"468842152";"1.3142798";"103.9062976"
"468842153";"1.3142798";"103.9062976"
"468842154";"1.3120437";"103.672416"
"468842155";"3.0367518";"101.6159744"
"468842156";"1.3292707";"103.7018432"
"468842157";"1.2789892";"103.8213632"
"468842158";"1.3363456";"103.9442496"
"468842159";"1.3697535";"103.8766464"
