"115";"1621";"25/05/2015 15:49:36";"Slow traffic";"Changi Road";"Jalan Eunos/ Still Road";"Geylang Road";"25";"50";"259";"840";"3";"60";"1";"0";"10683";"SG";"0";"103.90354";"1.31733";"SG";"0";"103.89983";"10684";"1.31662";"103.90354";"1.31733";"259"
"115";"1621";"25/05/2015 15:57:07";"Slow traffic";"Anson Road";"Keppel Road";"Robinson Road/ Maxwell Road";"12";"51";"41";"609";"3";"133";"1";"0";"10685";"SG";"0";"103.8444";"1.27331";"SG";"0";"103.84619";"10686";"1.27538";"103.8444";"1.27331";"41"
"115";"1621";"25/05/2015 15:37:16";"Slow traffic";"Choa Chu Kang Avenue 4";"Choa Chu Kang Way";"Choa Chu Kang Drive";"10";"51";"74";"440";"3";"122";"1";"0";"10695";"SG";"0";"103.74337";"1.38409";"SG";"0";"103.74526";"10696";"1.38465";"103.74337";"1.38409";"74"
"115";"1621";"25/05/2015 15:53:01";"Slow traffic";"Corporation Road";"Boon Lay Way";"Jurong West Avenue 2";"24";"60";"336";"1119";"3";"101";"1";"0";"10735";"SG";"0";"103.71512";"1.34466";"SG";"0";"103.71317";"10736";"1.349";"103.71512";"1.34466";"336"
"115";"1621";"25/05/2015 15:52:51";"Slow traffic";"Eu Tong Sen Street";"Havelock Road";"River Valley Road";"19";"60";"40";"503";"3";"64";"1";"0";"10755";"SG";"0";"103.84576";"1.28727";"SG";"0";"103.84723";"10756";"1.289";"103.84576";"1.28727";"40"
"115";"1621";"25/05/2015 15:38:32";"Slow traffic";"Orchard Road";"Scotts Road";"Bideford Road";"19";"51";"119";"510";"3";"62";"1";"0";"10798";"SG";"0";"103.83257";"1.30462";"SG";"0";"103.83459";"10799";"1.30353";"103.83257";"1.30462";"119"
"115";"1621";"25/05/2015 15:50:31";"Slow traffic";"Orchard Road";"Grange Road";"Buyong Road";"16";"51";"109";"647";"3";"101";"1";"0";"10800";"SG";"0";"103.83858";"1.30157";"SG";"0";"103.84132";"10801";"1.30061";"103.83858";"1.30157";"109"
"115";"1621";"25/05/2015 15:53:31";"Slow traffic";"Sengkang East Road";"Punggol Way";"Compassvale Street/Anchorvale Street";"13";"60";"199";"453";"3";"101";"1";"0";"10836";"SG";"0";"103.89577";"1.39917";"SG";"0";"103.8951";"10837";"1.39725";"103.89577";"1.39917";"199"
"1523";"1622";"25/05/2015 15:58:15";"Heavy traffic";"Simei Avenue";"Upper Changi Road ";"Simei Street 31";"4";"71";"320";"513";"4";"436";"1";"0";"10868";"SG";"0";"103.9517";"1.3358";"SG";"0";"103.9502";"10869";"1.33756";"103.9517";"1.3358";"320"
"115";"1621";"25/05/2015 15:59:03";"Slow traffic";"Sims Avenue";"KPE";"Aljunied Road";"14";"50";"76";"771";"3";"143";"1";"0";"10875";"SG";"0";"103.8764";"1.31357";"SG";"0";"103.87976";"10876";"1.31443";"103.8764";"1.31357";"76"
"115";"1621";"25/05/2015 15:44:11";"Slow traffic";"Tampines Avenue 4";"Tampines Avenue 5";"Tampines Avenue 1";"24";"61";"204";"1061";"3";"98";"1";"1";"10926";"SG";"0";"103.94082";"1.35033";"SG";"0";"103.93932";"10925";"1.3469";"103.94082";"1.35033";"204"
"115";"1621";"25/05/2015 15:38:57";"Slow traffic";"Telok Blangah Road";"Henderson Road";"Keppel Road";"28";"60";"105";"1851";"3";"123";"1";"0";"10929";"SG";"0";"103.81661";"1.26796";"SG";"0";"103.825";"10930";"1.26612";"103.81661";"1.26796";"120"
"115";"1621";"25/05/2015 15:34:07";"Slow traffic";"Tanglin Road";"Napier Road";"Orchard Road";"20";"51";"66";"581";"3";"62";"1";"0";"10935";"SG";"0";"103.82379";"1.30543";"SG";"0";"103.82613";"10936";"1.30648";"103.82379";"1.30543";"66"
"115";"1621";"25/05/2015 15:30:41";"Slow traffic";"Upper Thomson Road";"Sembawang Road";"SLE";"22";"61";"172";"1014";"3";"106";"1";"1";"10949";"SG";"0";"103.81774";"1.40035";"SG";"0";"103.81838";"10948";"1.39595";"103.81774";"1.40035";"172"
"115";"1621";"25/05/2015 15:32:53";"Slow traffic";"Tanjong Katong Road";"Dunman Road";"Sims Avenue";"18";"51";"357";"664";"3";"83";"1";"1";"10960";"SG";"0";"103.89436";"1.31077";"SG";"0";"103.89419";"10959";"1.31373";"103.89436";"1.31077";"357"
"115";"1621";"25/05/2015 15:35:14";"Slow traffic";"Whitley Road";"PIE";"Stevens Road";"17";"72";"203";"562";"3";"91";"1";"0";"10968";"SG";"0";"103.82704";"1.32449";"SG";"0";"103.82608";"10969";"1.32216";"103.82704";"1.32449";"203"
"115";"1621";"25/05/2015 15:33:35";"Slow traffic";"Clemenceau Avenue";"Merchant Road";"River Valley Road";"16";"61";"28";"374";"3";"63";"1";"0";"10971";"SG";"0";"103.84242";"1.29075";"SG";"0";"103.84321";"10972";"1.29224";"103.84242";"1.29075";"28"
"115";"1621";"25/05/2015 15:34:43";"Slow traffic";"Yio Chu Kang Road";"Ang Mo Kio Avenue 5/Buangkok Green";"Ang Mo Kio Avenue 3/Hougang Avenue 2";"24";"61";"181";"1009";"3";"90";"1";"1";"11037";"SG";"0";"103.87666";"1.37722";"SG";"0";"103.87656";"11036";"1.37273";"103.87666";"1.37722";"181"
